1748.43263,1752.279355,1753.121738,1756.662328,1755.661222
1144.708523,1146.809137,1148.868991,1149.677539,1150.416663
1865.942701,1865.608134,1867.992941,1868.829984,1867.584002
1399.088358,1399.192825,1401.156039,1401.77101,1401.435818
1180.046969,1180.278914,1179.763968,1178.712858,1178.987032
2029.686098,2031.52817,2033.453582,2034.940741,2036.494824
2105.712792,2105.951556,2102.098867,2102.153327,2100.229552
1615.509244,1620.125962,1622.318581,1627.200728,1631.730937
1635.324342,1637.215612,1638.425632,1640.137983,1638.967644
1593.262738,1597.293015,1601.02869,1604.249705,1605.966075
1017.260185,1017.99354,1017.177803,1016.166183,1015.665682
1053.636287,1054.639943,1055.968089,1056.345097,1056.979381
1344.833184,1342.860147,1342.331942,1338.720026,1336.661671
938.475115,938.856704,938.900319,940.151129,942.451224
2030.912013,2032.465429,2030.530312,2032.320958,2035.061679
978.850524,979.544371,979.760687,979.441536,978.846855
946.503816,944.978329,944.773622,944.038924,941.993507
942.560223,943.21493,943.693021,942.933769,944.745543
938.854469,939.195386,939.251342,939.640603,941.41655
1343.874811,1343.763335,1345.380337,1344.127418,1344.653954
1093.34461,1097.669295,1097.193191,1098.142844,1100.371501
2321.316578,2320.507176,2317.849638,2313.601234,2308.013301
1290.413268,1290.743751,1292.411176,1292.501466,1294.047076
941.193063,941.533875,942.09005,942.857481,941.187587
2276.002192,2283.645704,2287.250325,2293.454405,2299.940784
1917.753567,1922.812759,1923.065067,1925.463902,1926.327287
1348.146578,1348.388964,1349.355105,1349.144846,1350.299902
915.977092,916.235946,916.220922,918.353103,919.376355
1053.043346,1055.931199,1056.219958,1056.828316,1057.01424
1225.390816,1223.079686,1226.06994,1226.267609,1227.536992
1654.155185,1656.348102,1653.76699,1653.826748,1655.271604
1059.519472,1058.778976,1059.756826,1060.569337,1060.707069
1673.691201,1677.553332,1676.861288,1675.852623,1677.976994
1914.755613,1916.712556,1921.635433,1921.213367,1919.977081
993.821948,994.1657,991.774082,992.308539,992.044066
918.386833,918.159164,918.583936,918.335299,919.029674
1060.17896,1061.445426,1059.784852,1056.543755,1053.720608
1164.881143,1165.702189,1167.547504,1168.887976,1169.634769
1244.922832,1246.906664,1247.771219,1249.966711,1252.339116
1414.379657,1415.143371,1416.318807,1416.65519,1419.846129
977.024168,977.699171,976.026166,975.807212,975.343205
1060.569337,1060.707069,1061.311199,1062.567259,1065.380743
1803.412222,1805.311593,1806.488608,1804.512096,1802.639061
1022.662177,1024.069047,1025.132802,1025.125376,1026.807767
2242.442421,2237.7403,2238.986695,2235.126305,2230.42599
1883.179801,1880.282689,1878.464808,1875.49895,1874.188278
1317.889418,1317.50034,1320.840245,1320.744709,1321.886032
1625.818317,1623.098329,1623.249685,1622.761711,1623.095675
972.470487,973.630665,975.232787,977.045408,980.867704
1342.302792,1341.111426,1340.198364,1340.359415,1340.258615
1986.238691,1986.053035,1986.669932,1986.535868,1985.999395
1496.792794,1501.242488,1503.51454,1503.989687,1506.898738
1396.600093,1399.115678,1403.518662,1403.890226,1403.443059
944.545483,943.514847,942.372177,942.778124,945.4206
1320.744709,1321.886032,1322.563414,1321.210564,1319.902507
1619.120971,1617.577932,1619.762915,1619.764651,1615.463078
1765.618386,1761.188636,1762.719819,1761.951696,1761.854296
1183.452672,1181.931142,1182.780457,1181.75711,1180.376564
1151.905977,1151.308076,1153.206539,1152.136708,1151.407393
1933.923213,1941.042985,1942.677827,1940.935049,1943.80462
1053.545827,1051.981636,1052.376093,1053.993239,1056.279349
2142.111101,2141.980621,2140.971219,2137.539632,2135.481336
2410.602847,2409.792004,2410.524776,2408.300153,2406.298918
1753.072131,1752.350882,1752.30449,1751.591343,1749.922124
938.780042,938.606368,939.708371,939.644119,939.937054
1061.016543,1059.495322,1060.800742,1059.519472,1058.778976
1132.355371,1132.369275,1131.691409,1127.988816,1127.916414
1761.929781,1762.587495,1763.540698,1764.815657,1763.426034
949.619427,949.282211,949.453874,950.997123,950.592075
1922.21479,1924.529189,1920.779209,1918.186296,1920.291097
916.767312,915.979163,914.868929,914.081258,914.191704
1856.928003,1853.075033,1851.479501,1849.281686,1843.323157
1324.203644,1326.221733,1328.176178,1330.051162,1331.115889
1690.158915,1690.673603,1688.883762,1682.74922,1679.564898
1921.41146,1922.814565,1924.40202,1921.918509,1918.395872
2248.877774,2253.325601,2252.86378,2255.59732,2257.865889
2152.445371,2153.327084,2155.247152,2159.515114,2162.113582
1134.57282,1135.897507,1136.559269,1137.008267,1138.404877
1848.222241,1849.347706,1853.309153,1855.772029,1860.870878
1010.855028,1014.04297,1015.796912,1015.310973,1017.083548
1047.546714,1048.784724,1049.795843,1050.172184,1049.423191
1836.148135,1832.73542,1831.819187,1826.281961,1828.449012
1392.59027,1391.81268,1391.381929,1391.311056,1391.876329
1350.085509,1348.817836,1348.362625,1348.74263,1349.800837
2270.982163,2274.3674,2276.002192,2283.645704,2287.250325
1680.69192,1679.33551,1679.309334,1678.442742,1677.535091
1691.817196,1687.92373,1685.917683,1680.790826,1679.716509
2013.861157,2013.711084,2013.546408,2012.81517,2011.292204
1775.765607,1774.648659,1775.050858,1776.013333,1776.328992
1604.063292,1607.746928,1612.538179,1619.038742,1619.666901
937.59783,937.471544,938.139121,937.609646,938.843073
992.111928,991.242873,991.890814,993.204083,993.766979
2149.390984,2147.841106,2145.432209,2144.013853,2143.518416
1017.87195,1019.878892,1020.171062,1021.346165,1021.71946
1318.850994,1319.051284,1319.507872,1319.276397,1318.258718
931.745703,933.066715,933.257877,934.665055,934.734322
1911.153964,1908.589509,1908.578017,1908.056611,1911.46435
1918.217386,1915.961261,1914.352324,1914.058393,1910.870772
1393.602184,1394.09025,1392.896016,1392.421956,1392.239321
1342.331942,1338.720026,1336.661671,1337.065028,1336.875826
963.99163,964.151639,965.597397,965.46003,965.754744
1787.459963,1788.695161,1791.972183,1795.874378,1794.565486
1037.052239,1035.94161,1036.27396,1035.70693,1035.643936
980.241705,979.977487,981.487906,982.082511,983.42614
1405.264988,1403.353351,1406.615308,1409.155902,1409.38375
941.952006,940.404339,939.98333,940.162915,942.846205
1929.026091,1931.058403,1931.391256,1933.178429,1933.639688
1922.916825,1921.16909,1925.532017,1923.537181,1922.178245
1928.5181,1930.597684,1931.657577,1932.415977,1930.925171
908.476517,908.051822,907.709348,907.584585,908.510706
1828.50681,1829.043295,1830.021109,1828.378555,1826.734959
1366.95983,1368.008376,1367.960835,1366.347154,1366.441886
1925.091199,1926.897357,1929.415774,1932.196932,1936.127717
1813.980253,1816.427912,1819.385816,1821.68691,1824.272243
1796.890185,1796.21051,1797.845413,1799.842947,1802.34184
1364.521725,1364.933652,1364.701179,1365.854331,1365.831291
1323.2535,1324.759986,1327.150196,1328.524106,1327.965677
1975.314938,1973.741884,1973.743309,1971.541228,1971.053023
981.019178,980.831399,980.509872,980.996197,980.893435
927.367301,929.01478,928.879429,930.262272,930.335438
943.471724,942.225945,941.97413,943.382153,943.72898
1163.755142,1163.701947,1162.540771,1161.023551,1161.601547
1995.749198,1997.618271,1997.844955,1996.491238,1997.630315
1791.360786,1791.984504,1794.2736,1792.482556,1790.459174
970.517016,971.013128,973.313739,973.04699,973.344771
1187.603884,1187.315063,1188.198211,1189.570601,1190.084573
1410.743623,1411.88855,1412.716713,1410.968198,1413.112604
1243.762084,1245.433543,1247.338383,1248.092136,1247.815894
1813.689212,1813.031271,1814.857222,1815.482423,1812.572582
1627.299188,1628.853574,1629.92017,1632.835054,1633.56474
1083.421226,1082.28904,1081.189619,1081.564446,1081.361853
1307.572245,1310.897883,1313.168232,1313.07723,1314.820794
1046.969009,1047.023952,1047.660379,1047.708907,1048.931273
1958.859204,1953.15949,1952.135154,1950.286082,1946.460672
931.578109,932.304711,932.325138,932.564525,932.556342
915.498162,914.790629,913.9718,914.654879,914.679098
1145.343982,1145.370777,1144.334639,1145.709141,1145.030468
1015.310973,1017.083548,1015.324503,1017.446638,1015.915798
1317.602413,1317.546808,1318.850994,1319.051284,1319.507872
1126.823846,1127.205176,1126.638484,1127.457644,1127.08106
1986.477475,1982.879162,1981.668624,1983.615077,1979.227626
2328.009417,2327.451365,2324.503667,2317.993006,2316.362019
985.035398,984.727297,983.896379,984.34631,981.753208
1899.306126,1901.611659,1902.51308,1901.280056,1905.284513
1066.604653,1064.798669,1064.489591,1065.48839,1065.047862
1243.515195,1242.589143,1242.487381,1241.984667,1241.006045
1532.102093,1536.832948,1541.671282,1544.073766,1547.166521
1993.367238,1993.029291,1988.325014,1986.187154,1983.810803
1252.94724,1252.254174,1253.36418,1254.515095,1255.025553
1961.859628,1962.106427,1964.724559,1966.69189,1965.456732
1056.345097,1056.979381,1057.091857,1056.896429,1057.109483
1865.211691,1863.721219,1864.41817,1863.86502,1859.51414
1800.700464,1791.013052,1786.57051,1780.520235,1777.050225
1423.258821,1420.688669,1419.811871,1421.656649,1422.03306
1833.162702,1834.454428,1837.770186,1843.757522,1845.884648
1791.013052,1786.57051,1780.520235,1777.050225,1773.603967
907.925171,907.190458,907.634686,909.124356,909.06153
917.836463,918.159488,920.465674,920.085281,919.088255
1912.829502,1911.095347,1912.841865,1910.903919,1909.383711
944.745543,945.233268,945.197108,947.450626,950.019536
1047.322728,1046.140201,1044.487708,1046.271002,1045.273734
1677.073693,1672.409578,1674.114141,1673.046389,1669.664213
2161.494398,2166.333397,2168.842479,2166.696779,2162.818045
1724.076108,1722.087341,1720.952258,1721.237664,1721.77553
977.841733,976.130194,976.653272,975.869328,976.187141
1148.953731,1149.387971,1150.389134,1151.475453,1150.875961
1344.580822,1346.782503,1347.85579,1348.048022,1348.3482
1945.104544,1946.014726,1947.31519,1945.666992,1946.999574
918.058826,918.916528,920.014244,923.463361,924.546983
